facility_id,measure_code,measure_desc,recommend,ans_percent,rating,ed_score,sep_score,op_score,op18_score,label
250072,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,16,2,72.0,125.0,22.0,115.0,1
450779,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,4,5,72.0,125.0,22.0,166.0,1
100157,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,5,1,44.0,125.0,22.0,80.0,1
500079,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,68,2,72.0,66.0,22.0,80.0,0
360163,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,84,5,135.0,125.0,22.0,80.0,0
50397,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,31,3,83.0,125.0,22.0,80.0,1
500025,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,3,5,124.0,125.0,22.0,80.0,1
290054,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,9,2,72.0,51.0,22.0,80.0,1
110011,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,70,2,72.0,125.0,22.0,158.0,0
150086,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,5,4,72.0,125.0,22.0,135.0,1
450054,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,4,4,72.0,65.0,22.0,80.0,1
440184,OP_22,Left before being seen,H_RECMND_DN,4,4,72.0,125.0,1.0,80.0,1
390314,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,83,3,72.0,83.0,22.0,80.0,0
100093,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,68,4,72.0,50.0,22.0,80.0,0
180002,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,4,3,58.0,125.0,22.0,80.0,1
281329,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,1,3,72.0,83.0,22.0,80.0,1
170196,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,82,3,72.0,83.0,22.0,80.0,0
170020,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,6,2,72.0,66.0,22.0,80.0,1
340030,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,85,4,72.0,63.0,22.0,80.0,0
140239,OP_22,Left before being seen,H_RECMND_DN,6,2,72.0,125.0,5.0,80.0,1
250069,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,7,2,72.0,125.0,22.0,135.0,1
260142,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,6,3,72.0,71.0,22.0,80.0,1
500033,OP_22,Left before being seen,H_RECMND_DY,63,4,72.0,125.0,3.0,80.0,0
670115,OP_22,Left before being seen,H_RECMND_DN,31,3,72.0,125.0,83.0,80.0,1
50167,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,10,1,389.0,125.0,22.0,80.0,1
230017,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,82,4,72.0,30.0,22.0,80.0,0
260078,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,4,2,72.0,125.0,22.0,152.0,1
270049,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,80,5,107.0,125.0,22.0,80.0,0
171340,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,31,4,30.0,125.0,22.0,80.0,1
190007,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,62,3,84.0,125.0,22.0,80.0,0
351324,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,0,4,72.0,83.0,22.0,80.0,1
190053,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,71,1,72.0,125.0,22.0,95.0,0
50547,OP_22,Left before being seen,H_RECMND_DY,31,3,72.0,125.0,83.0,80.0,0
450046,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,63,2,343.0,125.0,22.0,80.0,0
110190,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,31,3,72.0,125.0,22.0,83.0,1
530006,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,70,4,72.0,68.0,22.0,80.0,0
440031,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,64,2,104.0,125.0,22.0,80.0,0
140300,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,68,3,72.0,125.0,22.0,162.0,0
450876,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,4,4,78.0,125.0,22.0,80.0,1
100131,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,62,2,72.0,125.0,22.0,147.0,0
170199,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,3,3,83.0,125.0,22.0,80.0,1
230301,OP_22,Left before being seen,H_RECMND_DY,69,3,72.0,125.0,83.0,80.0,0
191316,OP_22,Left before being seen,H_RECMND_DY,31,3,72.0,125.0,83.0,80.0,0
420004,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,3,2,100.0,125.0,22.0,80.0,1
10148,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,72,4,72.0,35.0,22.0,80.0,0
381311,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,73,3,72.0,125.0,22.0,83.0,0
450369,OP_22,Left before being seen,H_RECMND_DN,2,4,72.0,125.0,1.0,80.0,1
50096,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,31,3,83.0,125.0,22.0,80.0,0
181301,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,7,4,72.0,125.0,22.0,106.0,1
500054,OP_22,Left before being seen,H_RECMND_DY,78,4,72.0,125.0,5.0,80.0,0
510046,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,71,2,72.0,67.0,22.0,80.0,0
450424,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,6,3,72.0,125.0,22.0,213.0,1
263302,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,31,3,83.0,125.0,22.0,80.0,1
51334,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,3,3,72.0,125.0,22.0,120.0,1
400131,OP_22,Left before being seen,H_RECMND_DN,31,3,72.0,125.0,83.0,80.0,1
490044,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,71,4,75.0,125.0,22.0,80.0,0
210009,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,2,3,296.0,125.0,22.0,80.0,1
50078,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,70,3,163.0,125.0,22.0,80.0,0
50785,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,31,3,72.0,125.0,22.0,83.0,0
240053,OP_22,Left before being seen,H_RECMND_DY,82,4,72.0,125.0,2.0,80.0,0
501307,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,31,3,83.0,125.0,22.0,80.0,1
341319,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,3,4,72.0,125.0,22.0,112.0,1
150012,OP_22,Left before being seen,H_RECMND_DY,74,4,72.0,125.0,3.0,80.0,0
330111,OP_22,Left before being seen,H_RECMND_DY,58,2,72.0,125.0,1.0,80.0,0
161338,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,0,3,83.0,125.0,22.0,80.0,1
440035,OP_22,Left before being seen,H_RECMND_DN,13,2,72.0,125.0,4.0,80.0,1
150009,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,53,2,72.0,125.0,22.0,215.0,0
51326,OP_22,Left before being seen,H_RECMND_DY,69,3,72.0,125.0,83.0,80.0,0
521320,OP_22,Left before being seen,H_RECMND_DN,2,4,72.0,125.0,83.0,80.0,1
140288,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,4,3,72.0,76.0,22.0,80.0,1
501304,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,31,3,30.0,125.0,22.0,80.0,1
490053,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,64,3,72.0,125.0,22.0,160.0,0
451391,OP_22,Left before being seen,H_RECMND_DY,57,3,72.0,125.0,83.0,80.0,0
161322,OP_22,Left before being seen,H_RECMND_DY,73,3,72.0,125.0,83.0,80.0,0
360351,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,82,3,72.0,83.0,22.0,80.0,0
281343,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,31,3,17.0,125.0,22.0,80.0,0
450055,OP_22,Left before being seen,H_RECMND_DN,2,4,72.0,125.0,1.0,80.0,1
241311,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,31,3,72.0,125.0,22.0,367.0,0
230021,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,69,4,72.0,69.0,22.0,80.0,0
390290,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,59,1,72.0,125.0,22.0,212.0,0
